Transaction_ID,Date,Account,Category,Sub_Category,Description,Amount,Currency,Status,Merchant,Tax_Tag,Project,Balance
TXN-1681,2026-08-16,Credit,Travel,Uber,Airport Ride,-137.73,USD,Cleared,Merchant_48,BIZ-TRAV,Travel_Q1,73192.08
TXN-1682,2026-08-16,Credit,Lifestyle,Entertainment,Cinema/Streaming,-56.31,USD,Cleared,Merchant_27,ENT-01,Personal,73135.77
TXN-1683,2026-08-16,Checking,Lifestyle,Entertainment,Cinema/Streaming,-86.83,USD,Cleared,Merchant_38,ENT-01,Personal,73048.94
TXN-1684,2026-08-17,Checking,Travel,Uber,Airport Ride,-70.53,USD,Cleared,Merchant_2,BIZ-TRAV,Travel_Q1,72978.41
TXN-1685,2026-08-17,Credit,Healthcare,Pharmacy,Medical Supplies,-110.61,USD,Cleared,Merchant_1,MED-01,Wellness,72867.80
TXN-1686,2026-08-17,Credit,Lifestyle,Entertainment,Cinema/Streaming,-97.22,USD,Cleared,Merchant_22,ENT-01,Personal,72770.58
TXN-1687,2026-08-18,Checking,Business,Software,SaaS Subscription,-142.48,USD,Cleared,Merchant_18,BIZ-EXP,Project_Alpha,72628.10
TXN-1688,2026-08-18,Credit,Transport,Fuel,Gas Station,-85.18,USD,Cleared,Merchant_35,TRA-01,Commute,72542.92
TXN-1689,2026-08-18,Checking,Lifestyle,Entertainment,Cinema/Streaming,-78.51,USD,Cleared,Merchant_8,ENT-01,Personal,72464.41
TXN-1690,2026-08-19,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_44,INC-01,Core,77964.41
TXN-1691,2026-08-19,Checking,Lifestyle,Entertainment,Cinema/Streaming,-63.44,USD,Cleared,Merchant_19,ENT-01,Personal,77900.97
TXN-1692,2026-08-19,Credit,Food,Groceries,Weekly Shop,-122,USD,Cleared,Merchant_4,FOOD-01,Living,77778.97
TXN-1693,2026-08-20,Credit,Lifestyle,Entertainment,Cinema/Streaming,-95.97,USD,Cleared,Merchant_10,ENT-01,Personal,77683.00
TXN-1694,2026-08-20,Checking,Healthcare,Pharmacy,Medical Supplies,-29.29,USD,Cleared,Merchant_49,MED-01,Wellness,77653.71
TXN-1695,2026-08-20,Checking,Travel,Uber,Airport Ride,-72.44,USD,Cleared,Merchant_36,BIZ-TRAV,Travel_Q1,77581.27
TXN-1696,2026-08-21,Checking,Dining,Restaurant,Client Lunch,-104.08,USD,Cleared,Merchant_21,BIZ-MEAL,Sales,77477.19
TXN-1697,2026-08-21,Credit,Dining,Restaurant,Client Lunch,-18.98,USD,Cleared,Merchant_5,BIZ-MEAL,Sales,77458.21
TXN-1698,2026-08-21,Credit,Transport,Fuel,Gas Station,-13.46,USD,Cleared,Merchant_40,TRA-01,Commute,77444.75
TXN-1699,2026-08-22,Credit,Business,Software,SaaS Subscription,-24.34,USD,Cleared,Merchant_17,BIZ-EXP,Project_Alpha,77420.41
TXN-1700,2026-08-22,Checking,Dining,Restaurant,Client Lunch,-25.35,USD,Cleared,Merchant_41,BIZ-MEAL,Sales,77395.06
TXN-1701,2026-08-22,Checking,Dining,Restaurant,Client Lunch,-11.94,USD,Cleared,Merchant_28,BIZ-MEAL,Sales,77383.12
TXN-1702,2026-08-23,Credit,Transport,Fuel,Gas Station,-36.87,USD,Cleared,Merchant_34,TRA-01,Commute,77346.25
TXN-1703,2026-08-23,Checking,Dining,Restaurant,Client Lunch,-88.33,USD,Cleared,Merchant_33,BIZ-MEAL,Sales,77257.92
TXN-1704,2026-08-23,Credit,Lifestyle,Entertainment,Cinema/Streaming,-120.63,USD,Cleared,Merchant_34,ENT-01,Personal,77137.29
TXN-1705,2026-08-24,Checking,Food,Groceries,Weekly Shop,-76.36,USD,Cleared,Merchant_27,FOOD-01,Living,77060.93
TXN-1706,2026-08-24,Credit,Travel,Uber,Airport Ride,-18.49,USD,Cleared,Merchant_25,BIZ-TRAV,Travel_Q1,77042.44
TXN-1707,2026-08-24,Checking,Food,Groceries,Weekly Shop,-94.33,USD,Cleared,Merchant_36,FOOD-01,Living,76948.11
TXN-1708,2026-08-25,Checking,Transport,Fuel,Gas Station,-54.09,USD,Cleared,Merchant_37,TRA-01,Commute,76894.02
TXN-1709,2026-08-25,Credit,Transport,Fuel,Gas Station,-82.31,USD,Cleared,Merchant_44,TRA-01,Commute,76811.71
TXN-1710,2026-08-25,Credit,Travel,Uber,Airport Ride,-47.91,USD,Cleared,Merchant_27,BIZ-TRAV,Travel_Q1,76763.80
TXN-1711,2026-08-26,Checking,Healthcare,Pharmacy,Medical Supplies,-62.16,USD,Cleared,Merchant_0,MED-01,Wellness,76701.64
TXN-1712,2026-08-26,Checking,Business,Software,SaaS Subscription,-40.74,USD,Cleared,Merchant_13,BIZ-EXP,Project_Alpha,76660.90
TXN-1713,2026-08-26,Checking,Travel,Uber,Airport Ride,-74.84,USD,Cleared,Merchant_23,BIZ-TRAV,Travel_Q1,76586.06
TXN-1714,2026-08-27,Checking,Food,Groceries,Weekly Shop,-102.03,USD,Cleared,Merchant_34,FOOD-01,Living,76484.03
TXN-1715,2026-08-27,Checking,Business,Software,SaaS Subscription,-88.1,USD,Cleared,Merchant_0,BIZ-EXP,Project_Alpha,76395.93
TXN-1716,2026-08-27,Checking,Travel,Uber,Airport Ride,-77.66,USD,Cleared,Merchant_18,BIZ-TRAV,Travel_Q1,76318.27
TXN-1717,2026-08-28,Checking,Business,Software,SaaS Subscription,-43.99,USD,Cleared,Merchant_1,BIZ-EXP,Project_Alpha,76274.28
TXN-1718,2026-08-28,Checking,Food,Groceries,Weekly Shop,-28.3,USD,Cleared,Merchant_2,FOOD-01,Living,76245.98
TXN-1719,2026-08-28,Credit,Business,Software,SaaS Subscription,-138.92,USD,Cleared,Merchant_17,BIZ-EXP,Project_Alpha,76107.06
TXN-1720,2026-08-29,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_13,INC-01,Core,81607.06
TXN-1721,2026-08-29,Credit,Food,Groceries,Weekly Shop,-49.03,USD,Cleared,Merchant_47,FOOD-01,Living,81558.03
TXN-1722,2026-08-29,Credit,Food,Groceries,Weekly Shop,-120,USD,Cleared,Merchant_13,FOOD-01,Living,81438.03
TXN-1723,2026-08-30,Checking,Food,Groceries,Weekly Shop,-112.89,USD,Cleared,Merchant_15,FOOD-01,Living,81325.14
TXN-1724,2026-08-30,Credit,Travel,Uber,Airport Ride,-132.48,USD,Cleared,Merchant_43,BIZ-TRAV,Travel_Q1,81192.66
TXN-1725,2026-08-30,Checking,Food,Groceries,Weekly Shop,-50.37,USD,Cleared,Merchant_33,FOOD-01,Living,81142.29
TXN-1726,2026-08-31,Checking,Healthcare,Pharmacy,Medical Supplies,-108.98,USD,Cleared,Merchant_34,MED-01,Wellness,81033.31
TXN-1727,2026-08-31,Credit,Healthcare,Pharmacy,Medical Supplies,-22.11,USD,Cleared,Merchant_13,MED-01,Wellness,81011.20
TXN-1728,2026-08-31,Credit,Food,Groceries,Weekly Shop,-94.25,USD,Cleared,Merchant_35,FOOD-01,Living,80916.95
TXN-1729,2026-09-01,Credit,Business,Software,SaaS Subscription,-41.26,USD,Cleared,Merchant_20,BIZ-EXP,Project_Alpha,80875.69
TXN-1730,2026-09-01,Credit,Business,Software,SaaS Subscription,-140.78,USD,Cleared,Merchant_27,BIZ-EXP,Project_Alpha,80734.91
TXN-1731,2026-09-01,Checking,Business,Software,SaaS Subscription,-142.32,USD,Cleared,Merchant_46,BIZ-EXP,Project_Alpha,80592.59
TXN-1732,2026-09-02,Checking,Lifestyle,Entertainment,Cinema/Streaming,-99.48,USD,Cleared,Merchant_3,ENT-01,Personal,80493.11
TXN-1733,2026-09-02,Credit,Business,Software,SaaS Subscription,-47.75,USD,Cleared,Merchant_39,BIZ-EXP,Project_Alpha,80445.36
TXN-1734,2026-09-02,Checking,Travel,Uber,Airport Ride,-134.11,USD,Cleared,Merchant_32,BIZ-TRAV,Travel_Q1,80311.25
TXN-1735,2026-09-03,Checking,Food,Groceries,Weekly Shop,-89.81,USD,Cleared,Merchant_13,FOOD-01,Living,80221.44
TXN-1736,2026-09-03,Checking,Food,Groceries,Weekly Shop,-116.54,USD,Cleared,Merchant_11,FOOD-01,Living,80104.90
TXN-1737,2026-09-03,Credit,Travel,Uber,Airport Ride,-85.22,USD,Cleared,Merchant_48,BIZ-TRAV,Travel_Q1,80019.68
TXN-1738,2026-09-04,Credit,Food,Groceries,Weekly Shop,-34.06,USD,Cleared,Merchant_31,FOOD-01,Living,79985.62
TXN-1739,2026-09-04,Checking,Business,Software,SaaS Subscription,-31.25,USD,Cleared,Merchant_29,BIZ-EXP,Project_Alpha,79954.37
TXN-1740,2026-09-04,Credit,Healthcare,Pharmacy,Medical Supplies,-114.96,USD,Cleared,Merchant_28,MED-01,Wellness,79839.41
TXN-1741,2026-09-05,Credit,Travel,Uber,Airport Ride,-23.55,USD,Cleared,Merchant_8,BIZ-TRAV,Travel_Q1,79815.86
TXN-1742,2026-09-05,Checking,Dining,Restaurant,Client Lunch,-46.87,USD,Cleared,Merchant_39,BIZ-MEAL,Sales,79768.99
TXN-1743,2026-09-05,Checking,Business,Software,SaaS Subscription,-100.47,USD,Cleared,Merchant_5,BIZ-EXP,Project_Alpha,79668.52
TXN-1744,2026-09-06,Credit,Dining,Restaurant,Client Lunch,-15.03,USD,Cleared,Merchant_2,BIZ-MEAL,Sales,79653.49
TXN-1745,2026-09-06,Credit,Lifestyle,Entertainment,Cinema/Streaming,-97.43,USD,Cleared,Merchant_37,ENT-01,Personal,79556.06
TXN-1746,2026-09-06,Checking,Food,Groceries,Weekly Shop,-115.72,USD,Cleared,Merchant_29,FOOD-01,Living,79440.34
TXN-1747,2026-09-07,Checking,Food,Groceries,Weekly Shop,-107.85,USD,Cleared,Merchant_9,FOOD-01,Living,79332.49
TXN-1748,2026-09-07,Credit,Lifestyle,Entertainment,Cinema/Streaming,-15.1,USD,Cleared,Merchant_14,ENT-01,Personal,79317.39
TXN-1749,2026-09-07,Checking,Food,Groceries,Weekly Shop,-18.21,USD,Cleared,Merchant_37,FOOD-01,Living,79299.18
TXN-1750,2026-09-08,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_31,INC-01,Core,84799.18
TXN-1751,2026-09-08,Credit,Travel,Uber,Airport Ride,-46.39,USD,Cleared,Merchant_20,BIZ-TRAV,Travel_Q1,84752.79
TXN-1752,2026-09-08,Checking,Food,Groceries,Weekly Shop,-89.29,USD,Cleared,Merchant_44,FOOD-01,Living,84663.50
TXN-1753,2026-09-09,Checking,Healthcare,Pharmacy,Medical Supplies,-76.97,USD,Cleared,Merchant_38,MED-01,Wellness,84586.53
TXN-1754,2026-09-09,Checking,Dining,Restaurant,Client Lunch,-144.55,USD,Cleared,Merchant_7,BIZ-MEAL,Sales,84441.98
TXN-1755,2026-09-09,Credit,Travel,Uber,Airport Ride,-34.58,USD,Cleared,Merchant_18,BIZ-TRAV,Travel_Q1,84407.40
TXN-1756,2026-09-10,Checking,Food,Groceries,Weekly Shop,-102.84,USD,Cleared,Merchant_2,FOOD-01,Living,84304.56
TXN-1757,2026-09-10,Checking,Dining,Restaurant,Client Lunch,-45.87,USD,Cleared,Merchant_9,BIZ-MEAL,Sales,84258.69
TXN-1758,2026-09-10,Credit,Dining,Restaurant,Client Lunch,-37.95,USD,Cleared,Merchant_29,BIZ-MEAL,Sales,84220.74
TXN-1759,2026-09-11,Checking,Business,Software,SaaS Subscription,-52.58,USD,Cleared,Merchant_24,BIZ-EXP,Project_Alpha,84168.16
TXN-1760,2026-09-11,Checking,Travel,Uber,Airport Ride,-12.29,USD,Cleared,Merchant_41,BIZ-TRAV,Travel_Q1,84155.87
TXN-1761,2026-09-11,Credit,Healthcare,Pharmacy,Medical Supplies,-113.64,USD,Cleared,Merchant_13,MED-01,Wellness,84042.23
TXN-1762,2026-09-12,Checking,Food,Groceries,Weekly Shop,-148.15,USD,Cleared,Merchant_24,FOOD-01,Living,83894.08
TXN-1763,2026-09-12,Checking,Dining,Restaurant,Client Lunch,-140.29,USD,Cleared,Merchant_8,BIZ-MEAL,Sales,83753.79
TXN-1764,2026-09-12,Credit,Business,Software,SaaS Subscription,-39.05,USD,Cleared,Merchant_28,BIZ-EXP,Project_Alpha,83714.74
TXN-1765,2026-09-13,Credit,Travel,Uber,Airport Ride,-14.79,USD,Cleared,Merchant_1,BIZ-TRAV,Travel_Q1,83699.95
TXN-1766,2026-09-13,Checking,Healthcare,Pharmacy,Medical Supplies,-100.52,USD,Cleared,Merchant_14,MED-01,Wellness,83599.43
TXN-1767,2026-09-13,Credit,Dining,Restaurant,Client Lunch,-63.77,USD,Cleared,Merchant_37,BIZ-MEAL,Sales,83535.66
TXN-1768,2026-09-14,Credit,Dining,Restaurant,Client Lunch,-136.44,USD,Cleared,Merchant_36,BIZ-MEAL,Sales,83399.22
TXN-1769,2026-09-14,Credit,Travel,Uber,Airport Ride,-94.23,USD,Cleared,Merchant_8,BIZ-TRAV,Travel_Q1,83304.99
TXN-1770,2026-09-14,Checking,Food,Groceries,Weekly Shop,-24.85,USD,Cleared,Merchant_19,FOOD-01,Living,83280.14
TXN-1771,2026-09-15,Credit,Travel,Uber,Airport Ride,-88.33,USD,Cleared,Merchant_23,BIZ-TRAV,Travel_Q1,83191.81
TXN-1772,2026-09-15,Credit,Transport,Fuel,Gas Station,-50.31,USD,Cleared,Merchant_3,TRA-01,Commute,83141.50
TXN-1773,2026-09-15,Credit,Healthcare,Pharmacy,Medical Supplies,-123.13,USD,Cleared,Merchant_37,MED-01,Wellness,83018.37
TXN-1774,2026-09-16,Checking,Food,Groceries,Weekly Shop,-69.14,USD,Cleared,Merchant_44,FOOD-01,Living,82949.23
TXN-1775,2026-09-16,Checking,Business,Software,SaaS Subscription,-114.3,USD,Cleared,Merchant_37,BIZ-EXP,Project_Alpha,82834.93
TXN-1776,2026-09-16,Checking,Transport,Fuel,Gas Station,-11.38,USD,Cleared,Merchant_2,TRA-01,Commute,82823.55
TXN-1777,2026-09-17,Checking,Travel,Uber,Airport Ride,-141.81,USD,Cleared,Merchant_17,BIZ-TRAV,Travel_Q1,82681.74
TXN-1778,2026-09-17,Credit,Lifestyle,Entertainment,Cinema/Streaming,-127.88,USD,Cleared,Merchant_9,ENT-01,Personal,82553.86
TXN-1779,2026-09-17,Credit,Transport,Fuel,Gas Station,-108.01,USD,Cleared,Merchant_19,TRA-01,Commute,82445.85
TXN-1780,2026-09-18,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_31,INC-01,Core,87945.85
TXN-1781,2026-09-18,Credit,Dining,Restaurant,Client Lunch,-67.48,USD,Cleared,Merchant_34,BIZ-MEAL,Sales,87878.37
TXN-1782,2026-09-18,Credit,Food,Groceries,Weekly Shop,-115.74,USD,Cleared,Merchant_4,FOOD-01,Living,87762.63
TXN-1783,2026-09-19,Checking,Travel,Uber,Airport Ride,-22.18,USD,Cleared,Merchant_42,BIZ-TRAV,Travel_Q1,87740.45
TXN-1784,2026-09-19,Checking,Dining,Restaurant,Client Lunch,-45.14,USD,Cleared,Merchant_45,BIZ-MEAL,Sales,87695.31
TXN-1785,2026-09-19,Credit,Transport,Fuel,Gas Station,-123.45,USD,Cleared,Merchant_46,TRA-01,Commute,87571.86
TXN-1786,2026-09-20,Credit,Healthcare,Pharmacy,Medical Supplies,-115,USD,Cleared,Merchant_40,MED-01,Wellness,87456.86
TXN-1787,2026-09-20,Checking,Lifestyle,Entertainment,Cinema/Streaming,-56.11,USD,Cleared,Merchant_44,ENT-01,Personal,87400.75
TXN-1788,2026-09-20,Credit,Business,Software,SaaS Subscription,-11.08,USD,Cleared,Merchant_12,BIZ-EXP,Project_Alpha,87389.67
TXN-1789,2026-09-21,Checking,Healthcare,Pharmacy,Medical Supplies,-118.87,USD,Cleared,Merchant_28,MED-01,Wellness,87270.80
TXN-1790,2026-09-21,Checking,Transport,Fuel,Gas Station,-29.87,USD,Cleared,Merchant_36,TRA-01,Commute,87240.93
TXN-1791,2026-09-21,Credit,Food,Groceries,Weekly Shop,-25.86,USD,Cleared,Merchant_12,FOOD-01,Living,87215.07
TXN-1792,2026-09-22,Checking,Healthcare,Pharmacy,Medical Supplies,-138.02,USD,Cleared,Merchant_9,MED-01,Wellness,87077.05
TXN-1793,2026-09-22,Checking,Business,Software,SaaS Subscription,-52.86,USD,Cleared,Merchant_48,BIZ-EXP,Project_Alpha,87024.19
TXN-1794,2026-09-22,Checking,Business,Software,SaaS Subscription,-84.1,USD,Cleared,Merchant_33,BIZ-EXP,Project_Alpha,86940.09
TXN-1795,2026-09-23,Checking,Lifestyle,Entertainment,Cinema/Streaming,-60.42,USD,Cleared,Merchant_2,ENT-01,Personal,86879.67
TXN-1796,2026-09-23,Checking,Business,Software,SaaS Subscription,-30.17,USD,Cleared,Merchant_5,BIZ-EXP,Project_Alpha,86849.50
TXN-1797,2026-09-23,Credit,Business,Software,SaaS Subscription,-72.11,USD,Cleared,Merchant_22,BIZ-EXP,Project_Alpha,86777.39
TXN-1798,2026-09-24,Checking,Dining,Restaurant,Client Lunch,-148.01,USD,Cleared,Merchant_19,BIZ-MEAL,Sales,86629.38
TXN-1799,2026-09-24,Credit,Business,Software,SaaS Subscription,-126.9,USD,Cleared,Merchant_7,BIZ-EXP,Project_Alpha,86502.48
TXN-1800,2026-09-24,Checking,Food,Groceries,Weekly Shop,-87.56,USD,Cleared,Merchant_33,FOOD-01,Living,86414.92
TXN-1801,2026-09-25,Checking,Lifestyle,Entertainment,Cinema/Streaming,-136.47,USD,Cleared,Merchant_24,ENT-01,Personal,86278.45
TXN-1802,2026-09-25,Checking,Food,Groceries,Weekly Shop,-95.46,USD,Cleared,Merchant_17,FOOD-01,Living,86182.99
TXN-1803,2026-09-25,Credit,Lifestyle,Entertainment,Cinema/Streaming,-23.45,USD,Cleared,Merchant_23,ENT-01,Personal,86159.54
TXN-1804,2026-09-26,Checking,Dining,Restaurant,Client Lunch,-15.43,USD,Cleared,Merchant_34,BIZ-MEAL,Sales,86144.11
TXN-1805,2026-09-26,Credit,Travel,Uber,Airport Ride,-17.1,USD,Cleared,Merchant_3,BIZ-TRAV,Travel_Q1,86127.01
TXN-1806,2026-09-26,Credit,Healthcare,Pharmacy,Medical Supplies,-31.73,USD,Cleared,Merchant_40,MED-01,Wellness,86095.28
TXN-1807,2026-09-27,Checking,Transport,Fuel,Gas Station,-76.24,USD,Cleared,Merchant_6,TRA-01,Commute,86019.04
TXN-1808,2026-09-27,Checking,Transport,Fuel,Gas Station,-20.21,USD,Cleared,Merchant_13,TRA-01,Commute,85998.83
TXN-1809,2026-09-27,Credit,Food,Groceries,Weekly Shop,-87.59,USD,Cleared,Merchant_7,FOOD-01,Living,85911.24
TXN-1810,2026-09-28,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_42,INC-01,Core,91411.24
TXN-1811,2026-09-28,Checking,Healthcare,Pharmacy,Medical Supplies,-140.95,USD,Cleared,Merchant_40,MED-01,Wellness,91270.29
TXN-1812,2026-09-28,Checking,Food,Groceries,Weekly Shop,-128.23,USD,Cleared,Merchant_47,FOOD-01,Living,91142.06
TXN-1813,2026-09-29,Credit,Business,Software,SaaS Subscription,-69.99,USD,Cleared,Merchant_4,BIZ-EXP,Project_Alpha,91072.07
TXN-1814,2026-09-29,Credit,Travel,Uber,Airport Ride,-74.66,USD,Cleared,Merchant_47,BIZ-TRAV,Travel_Q1,90997.41
TXN-1815,2026-09-29,Credit,Travel,Uber,Airport Ride,-25.1,USD,Cleared,Merchant_10,BIZ-TRAV,Travel_Q1,90972.31
TXN-1816,2026-09-30,Checking,Healthcare,Pharmacy,Medical Supplies,-72.59,USD,Cleared,Merchant_22,MED-01,Wellness,90899.72
TXN-1817,2026-09-30,Credit,Lifestyle,Entertainment,Cinema/Streaming,-139.63,USD,Cleared,Merchant_4,ENT-01,Personal,90760.09
TXN-1818,2026-09-30,Credit,Food,Groceries,Weekly Shop,-129.14,USD,Cleared,Merchant_38,FOOD-01,Living,90630.95
TXN-1819,2026-10-01,Credit,Transport,Fuel,Gas Station,-26.58,USD,Cleared,Merchant_43,TRA-01,Commute,90604.37
TXN-1820,2026-10-01,Credit,Healthcare,Pharmacy,Medical Supplies,-10.31,USD,Cleared,Merchant_44,MED-01,Wellness,90594.06
TXN-1821,2026-10-01,Checking,Healthcare,Pharmacy,Medical Supplies,-88.48,USD,Cleared,Merchant_25,MED-01,Wellness,90505.58
TXN-1822,2026-10-02,Credit,Travel,Uber,Airport Ride,-43.59,USD,Cleared,Merchant_12,BIZ-TRAV,Travel_Q1,90461.99
TXN-1823,2026-10-02,Checking,Business,Software,SaaS Subscription,-108.83,USD,Cleared,Merchant_34,BIZ-EXP,Project_Alpha,90353.16
TXN-1824,2026-10-02,Checking,Healthcare,Pharmacy,Medical Supplies,-39.84,USD,Cleared,Merchant_41,MED-01,Wellness,90313.32
TXN-1825,2026-10-03,Credit,Dining,Restaurant,Client Lunch,-34.58,USD,Cleared,Merchant_4,BIZ-MEAL,Sales,90278.74
TXN-1826,2026-10-03,Credit,Transport,Fuel,Gas Station,-100.47,USD,Cleared,Merchant_12,TRA-01,Commute,90178.27
TXN-1827,2026-10-03,Checking,Lifestyle,Entertainment,Cinema/Streaming,-24.1,USD,Cleared,Merchant_12,ENT-01,Personal,90154.17
TXN-1828,2026-10-04,Credit,Lifestyle,Entertainment,Cinema/Streaming,-23.47,USD,Cleared,Merchant_37,ENT-01,Personal,90130.70
TXN-1829,2026-10-04,Credit,Travel,Uber,Airport Ride,-83.47,USD,Cleared,Merchant_7,BIZ-TRAV,Travel_Q1,90047.23
TXN-1830,2026-10-04,Checking,Transport,Fuel,Gas Station,-30.58,USD,Cleared,Merchant_3,TRA-01,Commute,90016.65
TXN-1831,2026-10-05,Credit,Healthcare,Pharmacy,Medical Supplies,-31.57,USD,Cleared,Merchant_7,MED-01,Wellness,89985.08
TXN-1832,2026-10-05,Credit,Business,Software,SaaS Subscription,-76.43,USD,Cleared,Merchant_2,BIZ-EXP,Project_Alpha,89908.65
TXN-1833,2026-10-05,Credit,Travel,Uber,Airport Ride,-33.29,USD,Cleared,Merchant_38,BIZ-TRAV,Travel_Q1,89875.36
TXN-1834,2026-10-06,Checking,Food,Groceries,Weekly Shop,-122.8,USD,Cleared,Merchant_29,FOOD-01,Living,89752.56
TXN-1835,2026-10-06,Credit,Lifestyle,Entertainment,Cinema/Streaming,-92,USD,Cleared,Merchant_18,ENT-01,Personal,89660.56
TXN-1836,2026-10-06,Checking,Business,Software,SaaS Subscription,-109.6,USD,Cleared,Merchant_49,BIZ-EXP,Project_Alpha,89550.96
TXN-1837,2026-10-07,Credit,Dining,Restaurant,Client Lunch,-65.61,USD,Cleared,Merchant_16,BIZ-MEAL,Sales,89485.35
TXN-1838,2026-10-07,Checking,Healthcare,Pharmacy,Medical Supplies,-59.83,USD,Cleared,Merchant_4,MED-01,Wellness,89425.52
TXN-1839,2026-10-07,Credit,Healthcare,Pharmacy,Medical Supplies,-122.36,USD,Cleared,Merchant_31,MED-01,Wellness,89303.16
TXN-1840,2026-10-08,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_12,INC-01,Core,94803.16
TXN-1841,2026-10-08,Credit,Healthcare,Pharmacy,Medical Supplies,-145.49,USD,Cleared,Merchant_23,MED-01,Wellness,94657.67
TXN-1842,2026-10-08,Checking,Lifestyle,Entertainment,Cinema/Streaming,-76.26,USD,Cleared,Merchant_8,ENT-01,Personal,94581.41
TXN-1843,2026-10-09,Checking,Transport,Fuel,Gas Station,-119.04,USD,Cleared,Merchant_46,TRA-01,Commute,94462.37
TXN-1844,2026-10-09,Credit,Transport,Fuel,Gas Station,-128.05,USD,Cleared,Merchant_0,TRA-01,Commute,94334.32
TXN-1845,2026-10-09,Credit,Business,Software,SaaS Subscription,-60.74,USD,Cleared,Merchant_47,BIZ-EXP,Project_Alpha,94273.58
TXN-1846,2026-10-10,Credit,Transport,Fuel,Gas Station,-139.73,USD,Cleared,Merchant_24,TRA-01,Commute,94133.85
TXN-1847,2026-10-10,Checking,Business,Software,SaaS Subscription,-124.03,USD,Cleared,Merchant_20,BIZ-EXP,Project_Alpha,94009.82
TXN-1848,2026-10-10,Credit,Transport,Fuel,Gas Station,-89.96,USD,Cleared,Merchant_5,TRA-01,Commute,93919.86
TXN-1849,2026-10-11,Credit,Dining,Restaurant,Client Lunch,-11.56,USD,Cleared,Merchant_23,BIZ-MEAL,Sales,93908.30
TXN-1850,2026-10-11,Credit,Travel,Uber,Airport Ride,-42.82,USD,Cleared,Merchant_7,BIZ-TRAV,Travel_Q1,93865.48
TXN-1851,2026-10-11,Checking,Travel,Uber,Airport Ride,-139.4,USD,Cleared,Merchant_29,BIZ-TRAV,Travel_Q1,93726.08
TXN-1852,2026-10-12,Credit,Lifestyle,Entertainment,Cinema/Streaming,-99.9,USD,Cleared,Merchant_18,ENT-01,Personal,93626.18
TXN-1853,2026-10-12,Checking,Food,Groceries,Weekly Shop,-75.66,USD,Cleared,Merchant_11,FOOD-01,Living,93550.52
TXN-1854,2026-10-12,Checking,Transport,Fuel,Gas Station,-119.18,USD,Cleared,Merchant_36,TRA-01,Commute,93431.34
TXN-1855,2026-10-13,Checking,Business,Software,SaaS Subscription,-88.11,USD,Cleared,Merchant_16,BIZ-EXP,Project_Alpha,93343.23
TXN-1856,2026-10-13,Checking,Business,Software,SaaS Subscription,-91.89,USD,Cleared,Merchant_22,BIZ-EXP,Project_Alpha,93251.34
TXN-1857,2026-10-13,Checking,Business,Software,SaaS Subscription,-67.01,USD,Cleared,Merchant_34,BIZ-EXP,Project_Alpha,93184.33
TXN-1858,2026-10-14,Checking,Lifestyle,Entertainment,Cinema/Streaming,-97.26,USD,Cleared,Merchant_31,ENT-01,Personal,93087.07
TXN-1859,2026-10-14,Checking,Food,Groceries,Weekly Shop,-111.59,USD,Cleared,Merchant_34,FOOD-01,Living,92975.48
TXN-1860,2026-10-14,Checking,Business,Software,SaaS Subscription,-48.78,USD,Cleared,Merchant_4,BIZ-EXP,Project_Alpha,92926.70
TXN-1861,2026-10-15,Checking,Food,Groceries,Weekly Shop,-148.86,USD,Cleared,Merchant_46,FOOD-01,Living,92777.84
TXN-1862,2026-10-15,Credit,Healthcare,Pharmacy,Medical Supplies,-143.65,USD,Cleared,Merchant_30,MED-01,Wellness,92634.19
TXN-1863,2026-10-15,Checking,Dining,Restaurant,Client Lunch,-61.74,USD,Cleared,Merchant_17,BIZ-MEAL,Sales,92572.45
TXN-1864,2026-10-16,Checking,Travel,Uber,Airport Ride,-106.86,USD,Cleared,Merchant_20,BIZ-TRAV,Travel_Q1,92465.59
TXN-1865,2026-10-16,Credit,Business,Software,SaaS Subscription,-73.45,USD,Cleared,Merchant_48,BIZ-EXP,Project_Alpha,92392.14
TXN-1866,2026-10-16,Checking,Business,Software,SaaS Subscription,-10.1,USD,Cleared,Merchant_24,BIZ-EXP,Project_Alpha,92382.04
TXN-1867,2026-10-17,Checking,Business,Software,SaaS Subscription,-52.02,USD,Cleared,Merchant_14,BIZ-EXP,Project_Alpha,92330.02
TXN-1868,2026-10-17,Credit,Travel,Uber,Airport Ride,-13.18,USD,Cleared,Merchant_25,BIZ-TRAV,Travel_Q1,92316.84
TXN-1869,2026-10-17,Credit,Travel,Uber,Airport Ride,-68.02,USD,Cleared,Merchant_0,BIZ-TRAV,Travel_Q1,92248.82
TXN-1870,2026-10-18,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_13,INC-01,Core,97748.82
TXN-1871,2026-10-18,Credit,Food,Groceries,Weekly Shop,-74.91,USD,Cleared,Merchant_21,FOOD-01,Living,97673.91
